cveproducto|ExistenciaMatriz|ExistenciaExpendio|VentaTotal|1|2|3|4|5|6|7|8|9|10|11|12|Producto|
BC558B|251.00|50.00|6.00|0.00|0.00|6.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|
BD135|143.00|16.00|3.00|0.00|3.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|
BD137|26.00|12.00|9.00|0.00|0.00|9.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|
BD140|31.00|13.00|4.00|0.00|4.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|
BLUETOOTH-HC05|118.00|4.00|1.00|0.00|0.00|1.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|
BOCINA1/4W|153.00|10.00|3.00|1.00|2.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|
BOCINA1W|8.00|3.00|2.00|0.00|2.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|
BOMBADEAGUA|112.00|1.00|1.00|0.00|0.00|1.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|
BORNECHI-NEGRO|353.00|53.00|14.00|0.00|14.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|
BORNECHI-ROJO|269.00|24.00|13.00|0.00|13.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|
BORNEGDE-NEGRO|0.00|23.00|17.00|0.00|13.00|4.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|
BORNEGDE-ROJO|0.00|21.00|11.00|0.00|7.00|4.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|
BRACKETS-PAR|12.00|2.00|2.00|0.00|1.00|1.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|
BRAZOROBOT|0.00|0.00|1.00|0.00|0.00|1.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|
BROCA1/16|110.00|0.00|2.00|1.00|1.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|
BROCA3/64|66.00|0.00|2.00|0.00|2.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|
BROCHEPILA|669.00|44.00|138.00|26.00|84.00|28.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|
BT136|64.00|21.00|1.00|0.00|0.00|1.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|
BTA08|32.00|2.00|6.00|0.00|4.00|2.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|
C106D|482.00|40.00|21.00|0.00|13.00|8.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|
CABLE22N|311.50|22.00|15.00|15.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|
CABLE22R|358.00|16.00|3.00|0.00|0.00|3.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|
CABLEAWG14BLANCO|66.50|14.50|15.00|0.00|8.00|7.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|
